type,date,label,id,name,role,short_topic,long_topic,short_title,long_title,plan_type,lat,lon,zone,zone_detail,start,end,Dataset,date_parsed,Year,Month,MonthName,start_time,end_time,duration_hrs,Topic_Key,Industry,Meeting_Num,Dataset_Label
,,Lomark Civic Plaza,48475647,,,,,,,,-165.59719356711753,39.521992579121736,government,,,,filah,,,,,,,,unknown,unknown,,FILAH (Fishing Lobby)
discussion,,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,,,,,name_inspection_office_Travel_Lomark_Civic_Plaza_Completed_Discussion,Discuss the completed travel plans to Lomark Civic Plaza,,,,,,,,filah,,,,,,,,name_inspection_office,neutral,9.0,FILAH (Fishing Lobby)
topic,,marine_life_deck,marine_life_deck,,,marine_life_deck,Establishing a Marine Life Observation Deck in Centralia,,,,,,,,,,filah,,,,,,,,marine_life_deck,tourism,,FILAH (Fishing Lobby)
discussion,,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,,,,,marine_life_deck_Meeting_10_Initial_Ideas_Discussion,Discuss initial ideas and viability of a marine life observation deck,,,,,,,,filah,,,,,,,,marine_life_deck,tourism,10.0,FILAH (Fishing Lobby)
plan,,marine_life_deck_Meeting_10_Initial_Ideas,marine_life_deck_Meeting_10_Initial_Ideas,,,,,marine_life_deck_Meeting_10_Initial_Ideas,Discuss initial ideas and viability of a marine life observation deck,Discussion,,,,,,,filah,,,,,,,,marine_life_deck,tourism,10.0,FILAH (Fishing Lobby)
discussion,,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,,,,,marine_life_deck_Travel_Tropics_Environmental_Hub_Discussion,Discuss travel plans to Tropics Environmental Hub in Centralia,,,,,,,,filah,,,,,,,,marine_life_deck,tourism,11.0,FILAH (Fishing Lobby)
plan,,marine_life_deck_Travel_Tropics_Environmental_Hub,marine_life_deck_Travel_Tropics_Environmental_Hub,,,,,marine_life_deck_Travel_Tropics_Environmental_Hub,Travel to Tropics Environmental Hub in Centralia,Travel,,,,,,,filah,,,,,,,,marine_life_deck,tourism,11.0,FILAH (Fishing Lobby)
,,Tropics Environmental Hub,581717431,,,,,,,,-164.56100199599447,39.27513421446645,government,,,,filah,,,,,,,,unknown,unknown,,FILAH (Fishing Lobby)
discussion,,marine_life_deck_Meeting_11_Feedback_Discussion,marine_life_deck_Meeting_11_Feedback_Discussion,,,,,marine_life_deck_Meeting_11_Feedback_Discussion,Gather initial feedback from local businesses and community members,,,,,,,,filah,,,,,,,,marine_life_deck,tourism,11.0,FILAH (Fishing Lobby)
plan,,marine_life_deck_Meeting_11_Feedback,marine_life_deck_Meeting_11_Feedback,,,,,marine_life_deck_Meeting_11_Feedback,Gather initial feedback from local businesses and community members,Feedback,,,,,,,filah,,,,,,,,marine_life_deck,tourism,11.0,FILAH (Fishing Lobby)
discussion,,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,,,,,marine_life_deck_Travel_Tropics_Environmental_Hub_Completed_Discussion,Discuss the completed travel plans to Tropics Environmental Hub in Centralia,,,,,,,,filah,,,,,,,,marine_life_deck,tourism,12.0,FILAH (Fishing Lobby)
discussion,,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,,,,,marine_life_deck_Meeting_12_Detailed_Proposal_Discussion,Formulate a detailed proposal for the observation deck based on feedback,,,,,,,,filah,,,,,,,,marine_life_deck,tourism,12.0,FILAH (Fishing Lobby)
plan,,marine_life_deck_Meeting_12_Detailed_Proposal,marine_life_deck_Meeting_12_Detailed_Proposal,,,,,marine_life_deck_Meeting_12_Detailed_Proposal,Formulate a detailed proposal for the observation deck based on feedback,Take Action,,,,,,,filah,,,,,,,,marine_life_deck,tourism,12.0,FILAH (Fishing Lobby)
topic,,seafood_festival,seafood_festival,,,seafood_festival,Hosting an Annual Seafood Festival in Paackland,,,,,,,,,,filah,,,,,,,,seafood_festival,fishing,,FILAH (Fishing Lobby)
discussion,,seafood_festival_Meeting_1_Discussion,seafood_festival_Meeting_1_Discussion,,,,,seafood_festival_Meeting_1_Discussion,Discuss the feasibility and benefits of hosting an annual seafood festival,,,,,,,,filah,,,,,,,,seafood_festival,fishing,1.0,FILAH (Fishing Lobby)
plan,,seafood_festival_Meeting_1_Feasibility,seafood_festival_Meeting_1_Feasibility,,,,,seafood_festival_Meeting_1_Feasibility,Discuss the feasibility and benefits of hosting an annual seafood festival,Discussion,,,,,,,filah,,,,,,,,seafood_festival,fishing,1.0,FILAH (Fishing Lobby)
discussion,,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Discussion,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Discussion,,,,,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Discussion,Discuss travel plans to Dock & Roll Hall of Fame in Paackland,,,,,,,,filah,,,,,,,,seafood_festival,fishing,2.0,FILAH (Fishing Lobby)
plan,,seafood_festival_Travel_Dock_Roll_Hall_of_Fame,seafood_festival_Travel_Dock_Roll_Hall_of_Fame,,,,,seafood_festival_Travel_Dock_Roll_Hall_of_Fame,Travel to Dock & Roll Hall of Fame in Paackland,Travel,,,,,,,filah,,,,,,,,seafood_festival,fishing,2.0,FILAH (Fishing Lobby)
place,,Dock & Roll Hall of Fame,37828755,Dock & Roll Hall of Fame,,,,,,,-164.35807949540566,39.42597256526823,tourism,restaurant,,,filah,,,,,,,,unknown,tourism,,FILAH (Fishing Lobby)
discussion,,seafood_festival_Meeting_2_Feedback_Discussion,seafood_festival_Meeting_2_Feedback_Discussion,,,,,seafood_festival_Meeting_2_Feedback_Discussion,Gather feedback from local businesses and potential vendors,,,,,,,,filah,,,,,,,,seafood_festival,fishing,2.0,FILAH (Fishing Lobby)
plan,,seafood_festival_Meeting_2_Feedback,seafood_festival_Meeting_2_Feedback,,,,,seafood_festival_Meeting_2_Feedback,Gather feedback from local businesses and potential vendors,Feedback,,,,,,,filah,,,,,,,,seafood_festival,fishing,2.0,FILAH (Fishing Lobby)
discussion,,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Completed_Discussion,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Completed_Discussion,,,,,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Completed_Discussion,Discuss the completed travel plans to Dock & Roll Hall of Fame in Paackland,,,,,,,,filah,,,,,,,,seafood_festival,fishing,3.0,FILAH (Fishing Lobby)
discussion,,seafood_festival_Meeting_3_Take_Action_Discussion,seafood_festival_Meeting_3_Take_Action_Discussion,,,,,seafood_festival_Meeting_3_Take_Action_Discussion,Coordinate with local authorities to secure necessary permits and finalize plans,,,,,,,,filah,,,,,,,,seafood_festival,fishing,3.0,FILAH (Fishing Lobby)
plan,,seafood_festival_Meeting_3_Take_Action,seafood_festival_Meeting_3_Take_Action,,,,,seafood_festival_Meeting_3_Take_Action,Coordinate with local authorities to secure necessary permits and finalize plans,Take Action,,,,,,,filah,,,,,,,,seafood_festival,fishing,3.0,FILAH (Fishing Lobby)
topic,,heritage_walking_tour,heritage_walking_tour,,,heritage_walking_tour,Developing a Heritage Walking Tour in Haacklee,,,,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,,FILAH (Fishing Lobby)
discussion,,heritage_walking_tour_Meeting_7_Discussion,heritage_walking_tour_Meeting_7_Discussion,,,,,heritage_walking_tour_Meeting_7_Discussion,Discuss and outline the proposed heritage walking tour route and main landmarks,,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,7.0,FILAH (Fishing Lobby)
plan,,heritage_walking_tour_Meeting_7_Outline,heritage_walking_tour_Meeting_7_Outline,,,,,heritage_walking_tour_Meeting_7_Outline,Discuss and outline the proposed heritage walking tour route and main landmarks,Discussion,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,7.0,FILAH (Fishing Lobby)
discussion,,heritage_walking_tour_Travel_Captain_Market_Discussion,heritage_walking_tour_Travel_Captain_Market_Discussion,,,,,heritage_walking_tour_Travel_Captain_Market_Discussion,Discuss travel plans to Captain's Market,,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,8.0,FILAH (Fishing Lobby)
plan,,heritage_walking_tour_Travel_Captain_Market,heritage_walking_tour_Travel_Captain_Market,,,,,heritage_walking_tour_Travel_Captain_Market,Travel to Captain's Market,Travel,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,8.0,FILAH (Fishing Lobby)
,,Captain's Market,35844638,,,,,,,,-165.69677153674675,39.004580452589074,tourism,,,,filah,,,,,,,,unknown,unknown,,FILAH (Fishing Lobby)
discussion,,heritage_walking_tour_Meeting_8_Proposal_Discussion,heritage_walking_tour_Meeting_8_Proposal_Discussion,,,,,heritage_walking_tour_Meeting_8_Proposal_Discussion,Gather community feedback on the proposed route and sites of interest,,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,8.0,FILAH (Fishing Lobby)
plan,,heritage_walking_tour_Meeting_8_Proposal,heritage_walking_tour_Meeting_8_Proposal,,,,,heritage_walking_tour_Meeting_8_Proposal,Gather community feedback on the proposed route and sites of interest,proposal,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,8.0,FILAH (Fishing Lobby)
discussion,,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,,,,,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,Discuss the completed travel plans to Captain's Market,,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,9.0,FILAH (Fishing Lobby)
discussion,,heritage_walking_tour_Meeting_9_Report_Discussion,heritage_walking_tour_Meeting_9_Report_Discussion,,,,,heritage_walking_tour_Meeting_9_Report_Discussion,"Present detailed plans, including route maps and tour scripts",,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,9.0,FILAH (Fishing Lobby)
plan,,heritage_walking_tour_Meeting_9_Report,heritage_walking_tour_Meeting_9_Report,,,,,heritage_walking_tour_Meeting_9_Report,"Present detailed plans, including route maps and tour scripts",Report,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,9.0,FILAH (Fishing Lobby)
discussion,,heritage_walking_tour_Meeting_9_Take_Action_Discussion,heritage_walking_tour_Meeting_9_Take_Action_Discussion,,,,,heritage_walking_tour_Meeting_9_Take_Action_Discussion,Coordinate with local businesses and finalize the logistics for the walking tour,,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,9.0,FILAH (Fishing Lobby)
plan,,heritage_walking_tour_Meeting_9_Take_Action,heritage_walking_tour_Meeting_9_Take_Action,,,,,heritage_walking_tour_Meeting_9_Take_Action,Coordinate with local businesses and finalize the logistics for the walking tour,Take Action,,,,,,,filah,,,,,,,,heritage_walking_tour,tourism,9.0,FILAH (Fishing Lobby)
topic,,waterfront_market,waterfront_market,,,waterfront_market,Establishing a Waterfront Market in Haacklee,,,,,,,,,,filah,,,,,,,,waterfront_market,tourism,,FILAH (Fishing Lobby)
discussion,,waterfront_market_Meeting_7_Discussion,waterfront_market_Meeting_7_Discussion,,,,,waterfront_market_Meeting_7_Discussion,Discuss the benefits and feasibility of establishing a waterfront market,,,,,,,,filah,,,,,,,,waterfront_market,tourism,7.0,FILAH (Fishing Lobby)
discussion,,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,,,,,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,Discuss travel plans to Harbor's Edge Grill in Paackland,,,,,,,,filah,,,,,,,,waterfront_market,tourism,7.0,FILAH (Fishing Lobby)
plan,,waterfront_market_Travel_Harbor_Edge_Grill,waterfront_market_Travel_Harbor_Edge_Grill,,,,,waterfront_market_Travel_Harbor_Edge_Grill,Travel to Harbor's Edge Grill in Paackland,Travel,,,,,,,filah,,,,,,,,waterfront_market,tourism,7.0,FILAH (Fishing Lobby)
,,Harbor's Edge Grill,35908634,,,,,,,,-165.68781233674673,38.986061952589075,tourism,,,,filah,,,,,,,,unknown,unknown,,FILAH (Fishing Lobby)
discussion,,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,,,,,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,Discuss the completed travel plans to Harbor's Edge Grill in Paackland,,,,,,,,filah,,,,,,,,waterfront_market,tourism,9.0,FILAH (Fishing Lobby)
trip,0040-04-24,nan,trip_0,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-04-24,2040.0,4.0,Apr,2040-04-24 09:00:00,2040-04-24 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-07-10,nan,trip_11,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-10,2040.0,7.0,Jul,2040-07-10 09:00:00,2040-07-10 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-08,nan,trip_12,,,,,,,,,,,,10:50:00,11:39:00,filah,2040-07-08,2040.0,7.0,Jul,2040-07-08 10:50:00,2040-07-08 11:39:00,0.82,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-22,nan,trip_14,,,,,,,,,,,,06:18:00,07:12:00,filah,2040-04-22,2040.0,4.0,Apr,2040-04-22 06:18:00,2040-04-22 07:12:00,0.9,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-05-27,nan,trip_20,,,,,,,,,,,,06:07:00,13:00:00,filah,2040-05-27,2040.0,5.0,May,2040-05-27 06:07:00,2040-05-27 13:00:00,6.88,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-03,nan,trip_22,,,,,,,,,,,,07:46:00,09:33:00,filah,2040-06-03,2040.0,6.0,Jun,2040-06-03 07:46:00,2040-06-03 09:33:00,1.78,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-14,nan,trip_38,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-04-14,2040.0,4.0,Apr,2040-04-14 09:00:00,2040-04-14 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,37862864,,,,,,,,-164.33880553523505,39.41323924354682,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-07,nan,trip_44,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-07,2040.0,6.0,Jun,2040-06-07 09:00:00,2040-06-07 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,30188848,Anchor Way Grill,,,,,,,-165.89024291493132,39.66693913163159,tourism,restaurant,,,filah,,,,,,,,unknown,tourism,,FILAH (Fishing Lobby)
trip,0040-04-10,nan,trip_47,,,,,,,,,,,,06:38:00,09:31:00,filah,2040-04-10,2040.0,4.0,Apr,2040-04-10 06:38:00,2040-04-10 09:31:00,2.88,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-05,nan,trip_56,,,,,,,,,,,,09:00:00,21:43:00,filah,2040-06-05,2040.0,6.0,Jun,2040-06-05 09:00:00,2040-06-05 21:43:00,12.72,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,37810321,Tours Central Ticketing,,,,,,,-164.41392243354372,39.43735475916919,tourism,trips,,,filah,,,,,,,,unknown,tourism,,FILAH (Fishing Lobby)
trip,2040-05-14,nan,trip_63,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-05-14,2040.0,5.0,May,2040-05-14 09:00:00,2040-05-14 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-05-23,nan,trip_65,,,,,,,,,,,,06:19:00,08:27:00,filah,2040-05-23,2040.0,5.0,May,2040-05-23 06:19:00,2040-05-23 08:27:00,2.13,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-24,nan,trip_76,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-05-24,2040.0,5.0,May,2040-05-24 09:00:00,2040-05-24 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,37766140,,,,,,,,-164.41438507253233,39.4407566449354,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-07-15,nan,trip_94,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-15,2040.0,7.0,Jul,2040-07-15 09:00:00,2040-07-15 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-05,nan,trip_97,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-05,2040.0,6.0,Jun,2040-06-05 09:00:00,2040-06-05 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,581678301,,,,,,,,-164.52350414705472,39.327977300859104,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-07-06,nan,trip_101,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-06,2040.0,7.0,Jul,2040-07-06 09:00:00,2040-07-06 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-26,nan,trip_105,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-26,2040.0,6.0,Jun,2040-06-26 09:00:00,2040-06-26 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-05-14,nan,trip_114,,,,,,,,,,,,07:31:00,10:21:00,filah,2040-05-14,2040.0,5.0,May,2040-05-14 07:31:00,2040-05-14 10:21:00,2.83,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-17,nan,trip_115,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-17,2040.0,7.0,Jul,2040-07-17 09:00:00,2040-07-17 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-05-20,nan,trip_118,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-05-20,2040.0,5.0,May,2040-05-20 09:00:00,2040-05-20 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-06-12,nan,trip_121,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-12,2040.0,6.0,Jun,2040-06-12 09:00:00,2040-06-12 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,2133935896,,,,,,,,-165.60212892098892,39.53940006278032,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-06-18,nan,trip_122,,,,,,,,,,,,07:03:00,07:03:00,filah,2040-06-18,2040.0,6.0,Jun,2040-06-18 07:03:00,2040-06-18 07:03:00,0.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-02,nan,trip_131,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-04-02,2040.0,4.0,Apr,2040-04-02 09:00:00,2040-04-02 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,581815970,,,,,,,,-164.5321190847844,39.32248470148234,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,0040-05-28,nan,trip_138,,,,,,,,,,,,07:15:00,08:40:00,filah,2040-05-28,2040.0,5.0,May,2040-05-28 07:15:00,2040-05-28 08:40:00,1.42,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-04-17,nan,trip_145,,,,,,,,,,,,09:00:00,21:44:00,filah,2040-04-17,2040.0,4.0,Apr,2040-04-17 09:00:00,2040-04-17 21:44:00,12.73,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-04-06,nan,trip_146,,,,,,,,,,,,06:09:00,07:36:00,filah,2040-04-06,2040.0,4.0,Apr,2040-04-06 06:09:00,2040-04-06 07:36:00,1.45,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-23,nan,trip_155,,,,,,,,,,,,06:13:00,08:11:00,filah,2040-04-23,2040.0,4.0,Apr,2040-04-23 06:13:00,2040-04-23 08:11:00,1.97,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-03,nan,trip_157,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-03,2040.0,7.0,Jul,2040-07-03 09:00:00,2040-07-03 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-29,nan,trip_163,,,,,,,,,,,,06:21:00,08:06:00,filah,2040-07-29,2040.0,7.0,Jul,2040-07-29 06:21:00,2040-07-29 08:06:00,1.75,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-04-30,nan,trip_166,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-04-30,2040.0,4.0,Apr,2040-04-30 09:00:00,2040-04-30 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,48542802,,,,,,,,-164.5585389745007,39.08794751195976,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
place,,nan,37857657,,,,,,,,-164.3801333823309,39.424502912609306,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-04-11,nan,trip_169,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-04-11,2040.0,4.0,Apr,2040-04-11 09:00:00,2040-04-11 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,3348139873,,,,,,,,-165.5704574908293,39.52913213659554,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-04-15,nan,trip_170,,,,,,,,,,,,07:19:00,09:19:00,filah,2040-04-15,2040.0,4.0,Apr,2040-04-15 07:19:00,2040-04-15 09:19:00,2.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-28,nan,trip_173,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-28,2040.0,6.0,Jun,2040-06-28 09:00:00,2040-06-28 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-17,nan,trip_186,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-17,2040.0,6.0,Jun,2040-06-17 09:00:00,2040-06-17 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-06-06,nan,trip_187,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-06-06,2040.0,6.0,Jun,2040-06-06 09:00:00,2040-06-06 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,2459691595,,,,,,,,-165.8863935797117,39.66248837580736,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
trip,2040-03-31,nan,trip_204,,,,,,,,,,,,06:00:00,07:37:00,filah,2040-03-31,2040.0,3.0,Mar,2040-03-31 06:00:00,2040-03-31 07:37:00,1.62,unknown,unknown,,FILAH (Fishing Lobby)
trip,0040-07-03,nan,trip_205,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-03,2040.0,7.0,Jul,2040-07-03 09:00:00,2040-07-03 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
trip,2040-07-24,nan,trip_210,,,,,,,,,,,,09:00:00,21:00:00,filah,2040-07-24,2040.0,7.0,Jul,2040-07-24 09:00:00,2040-07-24 21:00:00,12.0,unknown,unknown,,FILAH (Fishing Lobby)
place,,nan,37867870,,,,,,,,-164.40989095175962,39.437221690449086,commercial,,,,filah,,,,,,,,unknown,neutral,,FILAH (Fishing Lobby)
